"","Participant","Qnum","Sensitive","T/F","hasAbsolutelyReally","hasContraction","hasI","hasWe","hasYes","hasNAposT","hasNo","hasNot","isJustYes","isJustNo","noYesOrNo","specificDenial","thirdPersonPronouns","hasFalseStart","hasFilledPause","numFilledPauses","hasCuePhrase","numCuePhrases","hasHedgePhrase","numHedgePhrases","hasLaugh","complexity","numLaugh","DAL-wc","DAL-pleasant","DAL-activate","DAL-imagenary","specScores","duration"
"data2354","311","q19",FALSE,"F","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","2","1","7","1","7","1","1.0","2","0.880952380952","2.01217567568","1.82411351351","1.58918918919","0.805141","30.42621"
"data2355","311","q20",FALSE,"F","1","1","1","0","0","1","0","1","0","0","1","0","0","0","1","11","1","15","1","15","0","1.0","0","0.819444444444","1.98220254237","1.69758474576","1.35593220339","1.000000","112.71368"
"data2356","311","q3",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","0","1","1","1","9","1","10","1","11","1","1.0","1","0.824561403509","1.94543191489","1.66605957447","1.45319148936","1.000000","68.42137"
"data2357","311","q21",FALSE,"T","1","1","1","0","0","0","0","0","0","0","1","0","0","1","1","2","1","7","1","6","0","1.0","0","0.897959183673","1.88428409091","1.68363863636","1.26818181818","0.917838","15.43"
"data2358","311","q22",FALSE,"F","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.8","2.1967625","1.9089125","2.075","0.087993","7.84309"
"data2359","310","q4",FALSE,"F","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","1","1.0","1","0.913043478261","2.05427142857","1.8080952381","1.3619047619","0.231271","14.47711"
"data2360","310","q22",FALSE,"F","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","2","0","0","0","1.0","0","1.0","2.08892857143","1.92894285714","1.4","0.001228","12.10022"
"data2361","310","q23",TRUE,"F","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","11","1","7","0","1.0","0","0.932203389831","1.88836909091","1.70064","1.46909090909","0.925399","18.32498"
"data2362","310","q24",TRUE,"F","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","1","1","1","4","1","1.0","2","0.882352941176","1.84498","1.67181333333","1.24666666667","0.626389","30.04678"
"data2363","310","q3",FALSE,"T","1","1","1","0","0","1","0","1","0","0","1","0","1","0","1","1","1","13","1","14","1","1.0","2","0.879518072289","1.99402465753","1.69938082192","1.51780821918","0.999935","32.59"
"data2364","310","q2",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","1","1","8","1","5","0","1.0","0","0.818181818182","1.85267777778","1.71675111111","1.52","0.993756","29.89794"
"data2365","310","q5",TRUE,"T","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1","2","1","23","1","22","0","1.0","0","0.958620689655","1.90625899281","1.71718201439","1.4","1.000000","72.79897"
"data2366","310","q6",FALSE,"F","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","3","1","7","1","7","0","1.0","0","0.923076923077","1.82138333333","1.74880595238","1.63333333333","0.999997","52.77868"
"data2367","310","q7",FALSE,"T","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","3","1","4","0","1.0","0","0.892857142857","1.96604","1.6984","1.184","0.123512","14.87"
"data2368","310","q8",FALSE,"F","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","2","1","48","1","21","1","1.0","3","0.954545454545","1.86292554113","1.70341341991","1.46666666667","1.000000","75.44545"
"data2369","310","q9",FALSE,"T","1","1","1","0","1","1","0","1","0","0","0","0","0","1","1","2","1","29","1","18","0","1.0","0","0.916129032258","1.94033732394","1.66181619718","1.32253521127","1.000000","55.28787"
"data2370","310","q1",FALSE,"T","1","1","1","1","1","0","1","1","0","0","0","0","1","1","1","9","1","23","1","20","0","1.0","0","0.824175824176","1.907246","1.68294933333","1.45466666667","1.000000","139.78311"
"data2371","310","q10",FALSE,"T","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","3","1","3","0","1.0","0","0.909090909091","1.996375","1.659455","1.59","0.174504","8.91395"
"data2372","310","q16",TRUE,"F","1","1","1","0","0","1","0","0","0","0","1","0","1","1","1","2","1","25","1","14","0","1.0","0","0.905982905983","1.87805660377","1.62858962264","1.3679245283","1.000000","38.09868"
"data2373","310","q11",FALSE,"T","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","3","1","3","0","1.0","0","0.826086956522","2.04663157895","1.67398947368","1.41052631579","0.064944","14.70208"
"data2374","310","q12",TRUE,"T","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1.0","1","0.866666666667","1.67271538462","1.87724615385","1.41538461538","0.016551","8.48654"
"data2375","310","q13",TRUE,"T","1","1","1","1","1","1","0","1","0","0","0","0","1","0","1","1","1","17","1","12","1","1.0","2","0.929292929293","1.95329456522","1.73694021739","1.49565217391","0.999994","33.69043"
"data2376","310","q21",FALSE,"F","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","1","5","1","2","1","1.0","1","0.6875","1.95020909091","1.76974545455","1.23636363636","0.021021","8.44555"
"data2377","310","q14",TRUE,"F","1","1","1","1","0","1","1","1","0","0","0","1","1","1","1","5","1","28","1","18","1","1.0","1","0.942307692308","1.8522047619","1.7171829932","1.34149659864","1.000000","53.87051"
"data2378","310","q15",TRUE,"T","1","1","1","1","0","0","0","1","0","0","1","0","1","0","1","6","1","26","1","20","1","1.0","1","0.919540229885","2.0605275","1.744799375","1.48125","1.000000","70.15928"
"data2379","310","q17",FALSE,"F","1","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","10","1","7","1","1.0","2","0.932432432432","1.91841304348","1.69416666667","1.56231884058","0.999679","33.53284"
"data2380","310","q18",FALSE,"F","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","1","1","6","1","6","1","1.0","1","0.921568627451","1.82535106383","1.73340425532","1.3914893617","0.955357","21.70883"
"data2381","310","q19",FALSE,"F","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","2","1","9","1","3","0","1.0","0","0.88679245283","1.95119361702","1.76900425532","1.53617021277","0.993149","26.89186"
"data2382","310","q20",FALSE,"T","1","1","1","0","1","1","1","1","0","0","0","1","1","1","1","11","1","69","1","39","1","1.0","3","0.90243902439","1.92129287469","1.68249140049","1.36511056511","1.000000","161.04237"
"data2383","313","q21",FALSE,"T","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","1","1.0","1","0.8","2.06425","1.6088375","1.325","0.058295","6.3"
"data2384","313","q2",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","1.0","0","0.75","1.95501666667","1.66448333333","1.53333333333","0.200315","4.78"
"data2385","313","q11",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","1","0","0","1","2","1","1","1","1","1","1.0","1","0.8","1.90290833333","1.84008333333","1.35","0.097667","14.155"
"data2386","313","q6",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1.0","0","0.882352941176","2.11572","1.8366","1.72","0.207507","9.85747"
"data2387","313","q7",FALSE,"T","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","3","1","2","0","0","1","1.0","2","0.666666666667","1.672","1.6729875","1.275","0.206658","14.30355"
"data2388","313","q8",FALSE,"F","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","2","1","2","1","1","0","1.0","0","0.92","1.99185652174","1.69051304348","1.52173913043","0.354433","13.52906"
"data2389","313","q9",FALSE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","2","1","1","0","1.0","0","0.666666666667","2.2545625","1.8019","1.625","0.054647","4.6"
"data2390","313","q10",FALSE,"T","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","0","1.0","0","0.75","2.32881666667","1.87563333333","1.36666666667","0.007424","6.00347"
"data2391","313","q12",TRUE,"F","0","1","0","0","0","1","0","0","0","0","1","0","1","0","1","2","1","1","0","0","0","1.0","0","0.714285714286","2.00476","1.79321","1.64","0.027825","6.70181"
"data2392","313","q17",FALSE,"T","1","1","1","0","0","0","0","1","0","0","1","0","1","0","1","4","1","3","1","6","0","1.0","0","0.878048780488","1.88938888889","1.65119722222","1.55555555556","0.714588","17.75561"
"data2393","313","q15",TRUE,"F","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","3","1","7","1","2","0","1.0","0","0.854166666667","1.97234390244","1.74987804878","1.58536585366","0.940265","21.8"
"data2394","313","q13",TRUE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.5","1.2308","2.1538","1.0","0.002585","1.96"
"data2395","313","q14",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1.0","0","0.8","2.1418875","1.7744125","1.475","0.016529","10.22117"
"data2396","313","q16",TRUE,"F","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.857142857143","1.83565","1.33073333333","1.56666666667","0.064598","4.30595"
"data2397","313","q1",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.6","2.11546666667","1.83903333333","2.2","0.295361","2.34"
"data2398","313","q18",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","2","1","1","0","1.0","0","1.0","1.7039","1.4875375","1.225","0.000516","4.41"
"data2399","313","q19",FALSE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","4","0","0","1","1.0","1","0.736842105263","2.17895","1.85453571429","1.47142857143","0.200821","13.49315"
"data2400","313","q22",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","4","1","2","0","1.0","0","0.818181818182","2.1014","1.83683333333","1.62222222222","0.016595","5.3683"
"data2401","313","q23",TRUE,"F","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1.0","0","0.75","1.7872","1.83553333333","1.3","0.003672","3.5274"
"data2402","313","q24",TRUE,"F","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","5","1","1","1","1.0","1","0.909090909091","1.8993675","1.75633","1.51","0.814443","14.51"
"data2403","313","q3",FALSE,"F","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.875","2.11587142857","1.82081428571","1.77142857143","0.004951","4.02"
"data2404","313","q4",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","1.0","0","0.75","2.01163333333","1.596","1.91111111111","0.117195","6.93401"
"data2405","313","q5",TRUE,"F","0","1","1","0","0","1","1","0","0","0","0","0","1","0","1","3","1","3","1","1","0","1.0","0","0.809523809524","1.77979411765","1.6735","1.36470588235","0.151550","14.97349"
"data2406","313","q20",FALSE,"T","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","2","1","1","0","0","1","1.0","1","0.6","1.8536","1.97146666667","1.53333333333","0.021016","14.0087"
"data2407","312","q11",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.714285714286","1.97858","1.88786","1.36","0.012437","5.32101"
"data2408","312","q13",TRUE,"F","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.710475","1.9572","1.15","0.000058","1.19246"
"data2409","312","q17",FALSE,"T","0","0","1","0","1","0","0","1","0","0","0","1","0","0","1","1","1","3","1","1","0","1.0","0","0.8","1.80098333333","1.57675833333","1.275","0.226463","11.95"
"data2410","312","q22",FALSE,"F","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","1.0","1.66666666667","2.1","1.2","0.000029","0.61872"
"data2411","312","q15",TRUE,"F","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","2","1","2","1","1","0","1.0","0","0.828571428571","2.03894827586","1.72922758621","1.67586206897","0.381993","12.38109"
"data2412","312","q2",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","2.13372","1.68091","1.7","0.066200","3.9015"
"data2413","312","q9",FALSE,"F","1","1","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","2","1","2","0","1.0","0","0.944444444444","1.95228235294","1.72060588235","1.49411764706","0.020384","5.90477"
"data2414","312","q6",FALSE,"T","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.710475","1.9572","1.15","0.000058","0.7734"
"data2415","312","q8",FALSE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.833333333333","2.20484","1.69334","1.24","0.003957","2.28105"
"data2416","312","q12",TRUE,"F","0","1","1","1","0","1","0","0","0","0","1","0","0","0","1","2","0","0","1","1","0","1.0","0","0.851851851852","1.94245217391","1.71354347826","1.74782608696","0.228476","9.31"
"data2417","312","q14",TRUE,"T","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","2.25093333333","1.86296666667","1.13333333333","0.000804","2.19646"
"data2418","312","q16",TRUE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1.0","0","0.857142857143","1.93751666667","1.58431666667","1.73333333333","0.142705","2.01085"
"data2419","312","q19",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","3","1","4","0","0","0","1.0","0","0.823529411765","1.98216428571","1.82954642857","1.55714285714","0.552155","12.7271"
"data2420","312","q21",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","1.0","0","0.333333333333","1.5714","2.0","1.0","0.048893","2.77156"
"data2421","312","q24",TRUE,"F","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","1","2","1","1","0","1.0","0","0.928571428571","1.96106153846","1.77223461538","1.61538461538","0.563825","10.1331"
"data2422","312","q23",TRUE,"T","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.875","1.91251428571","1.6626","1.37142857143","0.004153","3.74326"
"data2423","312","q10",FALSE,"F","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.40216"
"data2424","312","q4",FALSE,"T","0","1","1","0","1","0","0","0","0","0","0","0","1","1","1","4","1","4","0","0","0","1.0","0","0.847457627119","2.040836","1.785302","1.504","0.997225","52.8643"
"data2425","312","q7",FALSE,"F","0","1","1","0","0","1","0","1","0","0","1","0","1","0","1","1","1","4","1","2","0","1.0","0","0.863636363636","1.84831052632","1.69697631579","1.40526315789","0.852881","12.49"
"data2426","312","q18",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","2","1","1","0","0","0","1.0","0","0.85","2.05027647059","1.76144705882","1.74117647059","0.335654","8.17"
"data2427","312","q1",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.666666666667","1.97945","1.754275","1.9","0.061374","2.14042"
"data2428","312","q20",FALSE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","1.0","1.97896666667","1.89853888889","1.63333333333","0.074239","9.88"
"data2429","312","q5",TRUE,"T","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","0.8","2.29285","1.8254","1.65","0.000779","1.57774"
"data2430","315","q17",FALSE,"F","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","1","1","7","1","1","1","1.0","1","0.866666666667","1.82443589744","1.64245128205","1.3641025641","0.911104","14.69"
"data2431","315","q18",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","3","1","2","1","1","0","1.0","0","0.730769230769","1.95863684211","1.76147368421","1.51578947368","0.616105","16.09879"
"data2432","315","q20",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","1.0","0","1.0","1.9344","1.85566153846","1.4","0.002235","6.78276"
"data2433","315","q22",FALSE,"T","1","1","0","1","0","1","0","1","0","0","1","0","0","0","1","1","1","3","1","4","0","1.0","0","0.888888888889","2.00616875","1.745365625","1.49375","0.632243","16.49"
"data2434","315","q13",TRUE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.80193333333","1.95126666667","1.2","0.000172","0.69999"
"data2435","315","q23",TRUE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1.0","1","1.0","1.67075","2.07845","1.25","0.001152","2.02628"
"data2436","315","q21",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3.0","0","1.0","2.4","2.25","3.0","0.474212","0.5"
"data2437","315","q19",FALSE,"F","1","1","1","1","0","1","0","1","0","0","1","0","0","0","1","2","1","12","1","9","0","1.0","0","0.92","2.00164927536","1.76822173913","1.5768115942","0.999905","27.02"
"data2438","315","q24",TRUE,"F","0","1","1","0","1","1","1","0","0","0","0","0","0","1","1","1","1","14","1","6","1","1.0","1","0.947368421053","1.9640037037","1.7241","1.3","0.972628","29.46316"
"data2439","315","q15",TRUE,"T","0","1","1","0","0","1","0","1","0","0","1","0","0","0","1","1","1","2","1","1","0","1.0","0","0.944444444444","1.95325294118","1.72348235294","1.25882352941","0.100434","10.9072"
"data2440","315","q16",TRUE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","1","1","1","1.0","1","0.666666666667","2.180575","1.7139","2.15","0.367321","3.54856"
"data2441","315","q14",TRUE,"F","1","1","1","1","0","1","0","0","0","0","1","0","1","0","1","2","1","5","1","3","0","1.0","0","0.942857142857","1.88131818182","1.72372727273","1.35757575758","0.412593","13.3385"
"data2442","315","q12",TRUE,"F","0","1","1","0","1","1","1","0","0","0","0","1","1","1","1","1","1","30","1","15","1","1.0","1","0.92125984252","1.9581957265","1.71220940171","1.42222222222","1.000000","33.1"
